,SNumber,Stamp,ICount,FwStamp,FwPC,FwWrMAC,FwFile,FwPass,BatPC,BatStamp,BatSn,BatPass,RfTxStamp,RfTxPC,RfTxPower,RfTxModul,RfTxCFOD,RfTxPass,PcbStartTime,PcbStopTime,PcbSleepCurr,PcbMaxSleepCurr,PcbMinSleepCurr,PcbBatVolt,PcbMaxBatVolt,PcbMinBatVolt,PcbIrCurr,PcbMaxIrCurr,PcbMinIrCurr,PcbIrPwr,PcbMaxIrPwr,PcbMinIrPwr,PcbWirelessVolt,PcbMaxWirelessVolt,PcbMinWirelessVolt,PcbUsbCurr,PcbMaxUsbCurr,PcbMinUsbCurr,PcbWirelessUsbVolt,PcbMaxWirelessUsbVolt,PcbMinWirelessUsbVolt,PcbLed,PcbMaxLed,PcbMinLed,PcbPass,SemiAssyStartTime,SemiAssyStopTime,SemiAssyBatVolt,SemiAssyMaxBatVolt,SemiAssyMinBatVolt,SemiAssySolarVolt,SemiAssyMaxSolarVolt,SemiAssyMinSolarVolt,SemiAssySolarVoltUsb,SemiAssyMaxSolarVoltUsb,SemiAssyMinSolarVoltUsb,SemiAssyUsbVolt,SemiAssyMaxUsbVolt,SemiAssyMinUsbVolt,SemiAssyUsbCurrent,SemiAssyMaxUsbCurrent,SemiAssyMinUsbCurrent,SemiAssyPass,BatadcPC,BatadcStamp,BatadcLevel,BatadcBtVer,BatadcVoiceTh,BatadcVoiceLvl,BatadcVoiceFreq,BatadcRssiRx,BatadcRssiTx,BatadcOffRaw1,BatadcOffBase1,BatadcOnRaw,BatadcOnBase,BatadcOnDiff,BatadcOffRaw2,BatadcOffBase2,BatadcSar,BatadcPass
8375,IDSRBN5901480LSMJNY9C2570,2025-09-12 17:47:26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.221,2025-09-12 17:47:26,97.0,ea540300,0.000180831,-30.9356,1000,-17,-14,8191,8184,8631,8024,607,8004,8001,O,O
8376,IDSRBN5901480LSMJNY9C2571,2025-09-12 17:47:16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.224,2025-09-12 17:47:16,90.0,ea540300,0.000108568,-32.0362,1000,-16,-14,8173,8167,8120,8088,456,8108,8109,O,O
8377,IDSRBN5901480LSMJNY9C3044,2025-09-12 17:47:16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.223,2025-09-12 18:34:12,97.0,ea540300,0.00141884,-31.4583,1000,-21,-14,8171,8156,8791,7986,805,7991,7987,O,O
8378,IDSRBN5901480GSMJNY9C3583,2025-09-12 17:47:13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.43,2025-09-12 17:47:13,90.0,e2500007,0.00513475,-32.0545,1000,-27,-26,8213,8212,8252,8039,459,8291,8049,O,O
8379,IDSRBN5901480GSMJNY9C2334,2025-09-12 17:47:11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.44,2025-09-12 17:47:09,84.0,e2500007,0.000258896,-34.0094,1000,-27,-18,8167,8170,8429,7963,467,8093,8134,O,O
8380,IDSRBN5901480LSMJNY9C2400,2025-09-12 17:47:10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.226,2025-09-12 17:47:10,94.0,ea540300,0.000197707,-34.4193,1000,-11,-12,8208,8170,8574,8037,467,8499,8037,O,O
8381,IDSRBN5901480LSMJNY9C3111,2025-09-12 17:47:08,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.225,2025-09-12 17:47:09,81.0,ea540300,0.00398064,-35.4213,1000,-15,-14,8256,8247,9013,8372,641,8048,8046,O,O
8382,IDSRBN5901480GSMJNY9C3020,2025-09-12 17:47:05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.44,2025-09-12 17:47:05,87.0,e2500007,0.0105619,-33.7668,1000,-19,-14,8187,8180,8369,7999,429,8230,8111,O,O
8383,IDSRBN5901480GSMJNY9C3588,2025-09-12 17:47:05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.45,2025-09-12 17:47:05,87.0,e2500007,0.00293426,-34.8797,1000,-20,-16,8204,8199,8343,8013,345,8276,8119,O,O
8384,IDSRBN5901480LSMJNY9C5840,2025-09-12 17:47:03,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.43,2025-09-12 03:47:04,,ea540300,0.0132717,-35.1743,1000,-25,-22,,,,,,,,,O
8385,IDSRBN5901480GSMJNY9C3121,2025-09-12 17:47:03,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.47,2025-09-12 17:47:01,87.0,e2500007,0.00313029,-32.2508,1000,-21,-14,8181,8178,8316,8058,279,8274,8058,O,O
8386,IDSRBN5901480GSMJNY9C2351,2025-09-12 17:47:03,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.46,2025-09-12 02:47:04,87.0,e2500007,0.00070196,-33.9904,1000,-17,-18,8219,8224,8479,8031,465,8254,8164,O,O
8387,IDSRBN5901480LSMJNY9C2572,2025-09-12 17:46:56,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.222,2025-09-12 17:46:56,100.0,ea540300,0.000707391,-33.7687,1000,-17,-14,8225,8206,8768,8043,678,8031,8038,O,O
8388,IDSRBN5901480LSMJNY9C3994,2025-09-12 17:46:54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.43,2025-09-12 03:46:54,,ea540300,0.0648075,-31.9937,1000,-29,-30,,,,,,,,,O
8389,IDSRBN5901480LSMJNY9C2569,2025-09-12 17:46:53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.224,2025-09-12 17:46:53,87.0,ea540300,0.0243132,-31.8814,1000,-14,-10,8173,8178,8299,8058,652,8267,8058,O,O
8390,IDSRBN5901480LSMJNY9C2573,2025-09-12 17:46:53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.223,2025-09-12 18:33:49,90.0,ea540300,0.00231456,-31.5156,1000,-19,-16,8447,8204,8665,8021,691,8003,7998,O,O
8391,IDSRBN5901480LSMJNY9C3043,2025-09-12 17:46:45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.225,2025-09-12 17:46:45,97.0,ea540300,0.000553366,-35.3033,1000,-14,-14,8176,8163,8809,8001,745,8004,8002,O,O
8392,IDSRBN5901480GSMJNY9C3454,2025-09-12 17:46:41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.44,2025-09-12 17:46:39,94.0,e2500007,0.00131725,-33.3694,1000,-25,-16,8181,8186,8434,7977,337,8135,8157,O,O
8393,IDSRBN5901480GSMJNY9C3428,2025-09-12 17:46:38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.43,2025-09-12 17:46:38,94.0,e2500007,0.00487493,-32.056,1000,-27,-26,8195,8196,8517,8044,473,8258,8218,O,O
8394,IDSRBN5901480GSMJNY9C3082,2025-09-12 17:46:37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.44,2025-09-12 17:46:36,87.0,e2500007,0.0824766,-34.0039,1000,-28,-20,8199,8199,8699,8123,303,8306,8026,O,X
8395,IDSRBN5901480GSMJNY9C3039,2025-09-12 17:46:37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.46,2025-09-12 02:46:37,87.0,e2500007,0.0588205,-34.3162,1000,-19,-16,8183,8186,8502,7975,480,8090,8091,O,O
8396,IDSRBN5901480GSMJNY9C2349,2025-09-12 17:46:37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.15.47,2025-09-12 17:46:35,87.0,e2500007,0.00122017,-32.3022,1000,-18,-16,8197,8201,8375,8033,354,8040,8069,O,O
1,IDSRBN5901480KSMJNY9C2082,2025-09-13 07:02:17,3,,,,,,,,,,,,,,,,20250913070137,20250913070210,4.463,6.500,3.500,4.31,4.31,4.00,36.70,40.00,30.00,99.00,100.00,90.00,2.79,3.00,0.50,0.076,1.500,0.001,2.67,1.50,0.20,95,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,IDSRBN5901480KSMJNY9C2083,2025-09-13 07:02:15,3,,,,,,,,,,,,,,,,20250913070137,20250913070210,4.836,6.500,3.500,4.30,4.31,4.00,33.40,40.00,30.00,99.00,100.00,90.00,2.30,3.00,0.50,0.077,1.500,0.001,1.74,1.50,0.20,207,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,IDSRBN5901480KSMJNY9C2084,2025-09-13 07:02:13,3,,,,,,,,,,,,,,,,20250913070137,20250913070210,4.281,6.500,3.500,4.31,4.31,4.00,35.90,40.00,30.00,99.00,100.00,90.00,0.54,3.00,0.50,0.025,1.500,0.001,1.64,1.50,0.20,109,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,IDSRBN5901480KSMJNY9C2085,2025-09-13 07:02:12,3,,,,,,,,,,,,,,,,20250913070137,20250913070210,4.528,6.500,3.500,4.31,4.31,4.00,35.90,40.00,30.00,93.80,100.00,90.00,1.75,3.00,0.50,0.031,1.500,0.001,1.78,1.50,0.20,93,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,IDSRBN5901480KSMJNY9C1570,2025-09-13 07:01:35,3,,,,,,,,,,,,,,,,20250913070055,20250913070129,4.939,6.500,3.500,4.31,4.31,4.00,34.50,40.00,30.00,99.00,100.00,90.00,2.79,3.00,0.50,0.029,1.500,0.001,2.76,1.50,0.20,225,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,IDSRBN5901480KSMJNY9C1575,2025-09-13 07:01:33,3,,,,,,,,,,,,,,,,20250913070055,20250913070129,4.462,6.500,3.500,4.31,4.31,4.00,33.70,40.00,30.00,99.00,100.00,90.00,2.27,3.00,0.50,0.030,1.500,0.001,1.66,1.50,0.20,95,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,IDSRBN5901480KSMJNY9C1580,2025-09-13 07:01:32,5,,,,,,,,,,,,,,,,20250913070055,20250913070129,4.629,6.500,3.500,4.31,4.31,4.00,36.30,40.00,30.00,99.00,100.00,90.00,0.90,3.00,0.50,0.026,1.500,0.001,1.79,1.50,0.20,124,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,IDSRBN5901480KSMJNY9C1784,2025-09-13 07:01:30,4,,,,,,,,,,,,,,,,20250913070055,20250913070129,5.150,6.500,3.500,4.31,4.31,4.00,35.80,40.00,30.00,90.90,100.00,90.00,1.77,3.00,0.50,0.040,1.500,0.001,1.79,1.50,0.20,182,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,IDSRBN5901480KSMJNY9C1574,2025-09-13 07:00:47,3,,,,,,,,,,,,,,,,20250913070007,20250913070041,5.244,6.500,3.500,4.31,4.31,4.00,34.60,40.00,30.00,98.48,100.00,90.00,2.87,3.00,0.50,0.035,1.500,0.001,2.74,1.50,0.20,208,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,IDSRBN5901480KSMJNY9C1568,2025-09-13 07:00:46,3,,,,,,,,,,,,,,,,20250913070007,20250913070041,5.350,6.500,3.500,4.31,4.31,4.00,36.20,40.00,30.00,99.00,100.00,90.00,2.31,3.00,0.50,0.032,1.500,0.001,2.33,1.50,0.20,245,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,IDSRBN5901480KSMJNY9C1583,2025-09-13 07:00:44,4,,,,,,,,,,,,,,,,20250913070007,20250913070041,5.116,6.500,3.500,4.31,4.31,4.00,34.70,40.00,30.00,99.00,100.00,90.00,0.90,3.00,0.50,0.026,1.500,0.001,1.79,1.50,0.20,94,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,IDSRBN5901480KSMJNY9C1780,2025-09-13 07:00:42,4,,,,,,,,,,,,,,,,20250913070007,20250913070041,5.392,6.500,3.500,4.31,4.31,4.00,36.50,40.00,30.00,92.21,100.00,90.00,1.15,3.00,0.50,0.029,1.500,0.001,1.87,1.50,0.20,247,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,IDSRBN5901480KSMJNY9C1781,2025-09-13 07:00:10,3,,,,,,,,,,,,,,,,20250913065929,20250913070004,5.385,6.500,3.500,4.25,4.30,4.00,33.90,40.00,30.00,94.85,101.00,90.00,1.85,3.00,0.50,0.039,1.500,0.001,2.35,1.50,0.20,108,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,IDSRBN5901480KSMJNY9C1782,2025-09-13 07:00:09,3,,,,,,,,,,,,,,,,20250913065929,20250913070004,4.608,6.500,3.500,4.25,4.30,4.00,36.70,40.00,30.00,99.00,101.00,90.00,0.63,3.00,0.50,0.035,1.500,0.001,1.34,1.50,0.20,194,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,IDSRBN5901480KSMJNY9C1783,2025-09-13 07:00:07,3,,,,,,,,,,,,,,,,20250913065929,20250913070004,6.250,6.500,3.500,4.26,4.30,4.00,34.70,40.00,30.00,99.00,101.00,90.00,2.30,3.00,0.50,0.029,1.500,0.001,1.98,1.50,0.20,196,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,IDSRBN5901480KSMJNY9C1784,2025-09-13 07:00:06,3,,,,,,,,,,,,,,,,20250913065929,20250913070004,526.400,6.500,3.500,4.25,4.30,4.00,28.30,40.00,30.00,94.93,101.00,90.00,8.80,3.00,0.50,0.033,1.500,0.001,2.37,1.50,0.20,103,255,30,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,IDSRBN5901480KSMJNY9C1569,2025-09-13 06:59:54,4,,,,,,,,,,,,,,,,20250913065914,20250913065948,4.355,6.500,3.500,4.31,4.31,4.00,34.60,40.00,30.00,92.44,100.00,90.00,2.78,3.00,0.50,0.024,1.500,0.001,2.68,1.50,0.20,156,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,IDSRBN5901480KSMJNY9C1580,2025-09-13 06:59:53,4,,,,,,,,,,,,,,,,20250913065914,20250913065948,5.305,6.500,3.500,4.31,4.31,4.00,0.00,40.00,30.00,0.00,100.00,90.00,2.35,3.00,0.50,0.030,1.500,0.001,2.26,1.50,0.20,94,255,30,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,IDSRBN5901480KSMJNY9C1582,2025-09-13 06:59:51,4,,,,,,,,,,,,,,,,20250913065914,20250913065948,4.744,6.500,3.500,4.31,4.31,4.00,34.00,40.00,30.00,99.00,100.00,90.00,0.91,3.00,0.50,0.047,1.500,0.001,1.80,1.50,0.20,97,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,IDSRBN5901480KSMJNY9C1796,2025-09-13 06:59:50,4,,,,,,,,,,,,,,,,20250913065914,20250913065948,4.588,6.500,3.500,4.31,4.31,4.00,35.50,40.00,30.00,90.52,100.00,90.00,1.10,3.00,0.50,0.026,1.500,0.001,1.81,1.50,0.20,120,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,IDSRBN5901480KSMJNY9C1777,2025-09-13 06:59:26,3,,,,,,,,,,,,,,,,20250913065844,20250913065920,4.588,6.500,3.500,4.25,4.30,4.00,33.90,40.00,30.00,99.00,101.00,90.00,1.90,3.00,0.50,0.038,1.500,0.001,2.39,1.50,0.20,128,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,IDSRBN5901480KSMJNY9C1778,2025-09-13 06:59:24,3,,,,,,,,,,,,,,,,20250913065844,20250913065920,4.773,6.500,3.500,4.25,4.30,4.00,36.20,40.00,30.00,97.84,101.00,90.00,0.62,3.00,0.50,0.039,1.500,0.001,1.33,1.50,0.20,123,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,IDSRBN5901480KSMJNY9C1779,2025-09-13 06:59:23,3,,,,,,,,,,,,,,,,20250913065844,20250913065920,5.309,6.500,3.500,4.26,4.30,4.00,34.20,40.00,30.00,97.70,101.00,90.00,2.24,3.00,0.50,0.029,1.500,0.001,1.89,1.50,0.20,139,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,IDSRBN5901480KSMJNY9C1780,2025-09-13 06:59:21,3,,,,,,,,,,,,,,,,20250913065844,20250913065920,14.340,6.500,3.500,4.26,4.30,4.00,36.70,40.00,30.00,99.00,101.00,90.00,2.19,3.00,0.50,0.028,1.500,0.001,2.87,1.50,0.20,146,255,30,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,IDSRBN5901480KSMJNY9C2656,2025-09-13 06:58:58,3,,,,,,,,,,,,,,,,20250913065818,20250913065851,4.360,6.500,3.500,4.31,4.31,4.00,35.40,40.00,30.00,98.11,100.00,90.00,2.87,3.00,0.50,0.040,1.500,0.001,2.76,1.50,0.20,111,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,IDSRBN5901480KSMJNY9C1582,2025-09-13 06:58:56,3,,,,,,,,,,,,,,,,20250913065818,20250913065851,4.880,6.500,3.500,4.31,4.31,4.00,0.00,40.00,30.00,0.00,100.00,90.00,2.31,3.00,0.50,0.042,1.500,0.001,2.33,1.50,0.20,96,255,30,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,IDSRBN5901480KSMJNY9C1573,2025-09-13 06:58:55,3,,,,,,,,,,,,,,,,20250913065818,20250913065851,4.481,6.500,3.500,4.31,4.31,4.00,37.00,40.00,30.00,99.00,100.00,90.00,0.91,3.00,0.50,0.114,1.500,0.001,1.79,1.50,0.20,184,255,30,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
